t,l,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
5353771375,31,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027,7b0039,700049,590068,430087,2a00a9,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300
5356280000,31,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028,7c0038,6f004a,5a0067,420088,2a00a8,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200
5358793125,31,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028,7c0038,6f004a,5a0067,420088,2a00a8,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200
5361294875,31,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028,7c0038,6f004a,5a0067,420088,2a00a8,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200
5363798000,31,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027,7b0039,700049,590068,430087,2a00a9,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300
5366300625,31,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028,7c0038,6f004a,5a0067,420088,2a00a8,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200
5368808062,31,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027,7b0039,700049,590068,430087,2a00a9,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300
5371315812,31,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028,7c0038,6f004a,5a0067,420088,2a00a8,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200
5373822937,31,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027,7b0039,700049,590068,430087,2a00a9,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300
5376326750,31,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028,7c0038,6f004a,5a0067,420088,2a00a8,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200
5378829875,31,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028,7c0038,6f004a,5a0067,420088,2a00a8,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200
5381337625,31,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028,7c0038,6f004a,5a0067,420088,2a00a8,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200
5383844750,31,6ea100,7a7e00,865c00,933700,9f1500,a10006,940017,880027,7b0039,700049,590068,430087,2a00a9,1100ca,0005de,0016cc,0029bc,0039ab,004c9b,005c8b,006f7b,008069,00915b,00a149,00b439,00c527,00d817,00e806,06e700,13d400,1fc300
5386353812,31,6fa000,797f00,865b00,923800,9f1400,a00007,950016,880028,7c0038,6f004a,5a0067,420088,2a00a8,1100cb,0004dd,0017cd,0028bb,003aac,004b9a,005d8c,006e7a,00816a,00905a,00a24a,00b338,00c628,00d716,00e907,06e600,12d500,1fc200
5388856312,31,6f9d00,7c7900,885600,953200,a01100,9f0008,92001a,86002a,79003c,6f004b,57006c,3f008c,2600af,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100
5391363812,31,709c00,7b7a00,885500,943300,a11000,9f0009,930019,86002b,7a003b,6e004c,57006b,3e008d,2600ae,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000
5393871500,31,6f9d00,7c7900,885600,953200,a01100,9f0008,92001a,86002a,79003c,6f004b,57006c,3f008c,2600af,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100
5396380125,31,709c00,7b7a00,885500,943300,a11000,9f0009,930019,86002b,7a003b,6e004c,57006b,3e008d,2600ae,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000
5398887937,31,709c00,7b7a00,885500,943300,a11000,9f0009,930019,86002b,7a003b,6e004c,57006b,3e008d,2600ae,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000
5401395125,31,709c00,7b7a00,885500,943300,a11000,9f0009,930019,86002b,7a003b,6e004c,57006b,3e008d,2600ae,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000
5403904250,31,6f9d00,7c7900,885600,953200,a01100,9f0008,92001a,86002a,79003c,6f004b,57006c,3f008c,2600af,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100
5406411750,31,709c00,7b7a00,885500,943300,a11000,9f0009,930019,86002b,7a003b,6e004c,57006b,3e008d,2600ae,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000
5408924875,31,6f9d00,7c7900,885600,953200,a01100,9f0008,92001a,86002a,79003c,6f004b,57006c,3f008c,2600af,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100
5411420812,31,709c00,7b7a00,885500,943300,a11000,9f0009,930019,86002b,7a003b,6e004c,57006b,3e008d,2600ae,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000
5413927937,31,6f9d00,7c7900,885600,953200,a01100,9f0008,92001a,86002a,79003c,6f004b,57006c,3f008c,2600af,0e00cf,0008db,0018ca,002bba,003ca8,004f98,005f88,007179,008168,009458,00a446,00b736,00c824,00da15,00eb03,08e400,15d100,21c100
5416435687,31,709c00,7b7a00,885500,943300,a11000,9f0009,930019,86002b,7a003b,6e004c,57006b,3e008d,2600ae,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000
5418942812,31,709c00,7b7a00,885500,943300,a11000,9f0009,930019,86002b,7a003b,6e004c,57006b,3e008d,2600ae,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000
5421446687,31,709c00,7b7a00,885500,943300,a11000,9f0009,930019,86002b,7a003b,6e004c,57006b,3e008d,2600ae,0d00d0,0007da,0019cb,002ab9,003da9,004e97,006089,007078,008269,009357,00a547,00b635,00c925,00d914,00ec04,08e300,14d200,21c000
5423947750,31,719800,7e7300,8a5100,962e00,a20b00,9d000b,90001d,85002d,78003d,6c004f,530070,3b0091,2200b3,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00
5426455812,31,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c,84002e,79003c,6b0050,540070,3a0092,2300b2,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00
5428962937,31,719800,7e7300,8a5100,962e00,a20b00,9d000b,90001d,85002d,78003d,6c004f,530070,3b0091,2200b3,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00
5431472125,31,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c,84002e,79003c,6b0050,540070,3a0092,2300b2,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00
5433968500,31,719800,7e7300,8a5100,962e00,a20b00,9d000b,90001d,85002d,78003d,6c004f,530070,3b0091,2200b3,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00
5436476000,31,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c,84002e,79003c,6b0050,540070,3a0092,2300b2,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00
5438983687,31,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c,84002e,79003c,6b0050,540070,3a0092,2300b2,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00
5441490875,31,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c,84002e,79003c,6b0050,540070,3a0092,2300b2,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00
5443994562,31,719800,7e7300,8a5100,962e00,a20b00,9d000b,90001d,85002d,78003d,6c004f,530070,3b0091,2200b3,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00
5446497750,31,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c,84002e,79003c,6b0050,540070,3a0092,2300b2,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00
5449000000,31,719800,7e7300,8a5100,962e00,a20b00,9d000b,90001d,85002d,78003d,6c004f,530070,3b0091,2200b3,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00
5451507187,31,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c,84002e,79003c,6b0050,540070,3a0092,2300b2,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00
5454021750,31,719800,7e7300,8a5100,962e00,a20b00,9d000b,90001d,85002d,78003d,6c004f,530070,3b0091,2200b3,0b00d2,000ad9,001bc7,002eb7,003fa5,005197,006087,007377,008465,009755,00a743,00b934,00ca22,00dd12,00ee00,0ae100,16d000,21bf00
5456523500,31,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c,84002e,79003c,6b0050,540070,3a0092,2300b2,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00
5459031562,31,729700,7d7400,8a5000,962f00,a30a00,9c000c,91001c,84002e,79003c,6b0050,540070,3a0092,2300b2,0b00d3,0009d8,001cc8,002db6,0040a6,005096,006188,007276,008566,009654,00a844,00b833,00cb23,00dc11,00ef01,0be000,16d100,22be00
5461540125,31,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e,83002f,77003f,680054,500075,370097,2000b6,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00
5464047625,31,739200,7f6f00,8b4d00,982800,a40600,9b000e,8f001f,84002e,760040,690053,4f0076,380096,1f00b7,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00
5466555375,31,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e,83002f,77003f,680054,500075,370097,2000b6,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00
5469063937,31,739200,7f6f00,8b4d00,982800,a40600,9b000e,8f001f,84002e,760040,690053,4f0076,380096,1f00b7,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00
5471571687,31,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e,83002f,77003f,680054,500075,370097,2000b6,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00
5474078812,31,739200,7f6f00,8b4d00,982800,a40600,9b000e,8f001f,84002e,760040,690053,4f0076,380096,1f00b7,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00
5476585062,31,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e,83002f,77003f,680054,500075,370097,2000b6,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00
5479092187,31,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e,83002f,77003f,680054,500075,370097,2000b6,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00
5481605687,31,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e,83002f,77003f,680054,500075,370097,2000b6,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00
5484107687,31,739200,7f6f00,8b4d00,982800,a40600,9b000e,8f001f,84002e,760040,690053,4f0076,380096,1f00b7,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00
5486614875,31,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e,83002f,77003f,680054,500075,370097,2000b6,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00
5489118562,31,739200,7f6f00,8b4d00,982800,a40600,9b000e,8f001f,84002e,760040,690053,4f0076,380096,1f00b7,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00
5491621750,31,749100,7f7000,8c4c00,982900,a50500,9a000f,90001e,83002f,77003f,680054,500075,370097,2000b6,0600d9,000cd5,001fc5,0030b4,0041a5,005195,006485,007573,008863,009852,00aa42,00bb30,00ce20,00df0f,00f100,0bdf00,17ce00,24bb00
5494124625,31,739200,7f6f00,8b4d00,982800,a40600,9b000e,8f001f,84002e,760040,690053,4f0076,380096,1f00b7,0700d8,000dd6,001ec4,0031b5,0040a4,005296,006384,007674,008762,009953,00a941,00bc31,00cd20,00e010,00f000,0be000,18cd00,23bc00
5496631187,31,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020,810031,750041,64005a,4d0079,34009b,1c00bc,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800
5499140312,31,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020,810031,750041,64005a,4d0079,34009b,1c00bc,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800
5501647812,31,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020,810031,750041,64005a,4d0079,34009b,1c00bc,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800
5504161000,31,748e00,816a00,8d4700,9a2300,a50000,9a000f,8d0020,810030,740042,640059,4c007a,35009a,1b00bd,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900
5506657312,31,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020,810031,750041,64005a,4d0079,34009b,1c00bc,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800
5509164437,31,748e00,816a00,8d4700,9a2300,a50000,9a000f,8d0020,810030,740042,640059,4c007a,35009a,1b00bd,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900
5511672500,31,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020,810031,750041,64005a,4d0079,34009b,1c00bc,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800
5514179937,31,748e00,816a00,8d4700,9a2300,a50000,9a000f,8d0020,810030,740042,640059,4c007a,35009a,1b00bd,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900
5516687687,31,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020,810031,750041,64005a,4d0079,34009b,1c00bc,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800
5519194812,31,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020,810031,750041,64005a,4d0079,34009b,1c00bc,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800
5521698562,31,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020,810031,750041,64005a,4d0079,34009b,1c00bc,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800
5524201687,31,748e00,816a00,8d4700,9a2300,a50000,9a000f,8d0020,810030,740042,640059,4c007a,35009a,1b00bd,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900
5526714875,31,758d00,816b00,8e4600,9a2400,a60000,9a0010,8e0020,810031,750041,64005a,4d0079,34009b,1c00bc,0300de,000fd2,0021c4,0031b2,0044a2,005492,006782,007870,008a61,009b50,00ad40,00be2e,00d11f,00e00e,00ef00,0ddc00,19cb00,26b800
5529216500,31,748e00,816a00,8d4700,9a2300,a50000,9a000f,8d0020,810030,740042,640059,4c007a,35009a,1b00bd,0400dd,0010d3,0020c3,0032b3,0043a1,005593,006681,007971,008960,009c50,00ac3f,00bf2f,00d01e,00e10f,01ee00,0ddd00,1aca00,26b900
5531723062,31,778800,836500,904100,9a2000,a50000,980012,8c0022,7f0034,740043,61005e,49007e,3000a0,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600
5534226750,31,768900,846400,8f4200,9b1f00,a40001,980011,8b0023,7f0033,730044,62005d,49007f,3100a0,1800c1,0000e1,0011d2,0022c0,0035b0,00469f,005890,006880,007b70,008c5e,009f4e,00af3c,00c12e,00d11c,00e40c,03eb00,0fda00,1cc700,27b700
5536729937,31,778800,836500,904100,9a2000,a50000,980012,8c0022,7f0034,740043,61005e,49007e,3000a0,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600
5539232187,31,778800,836500,904100,9a2000,a50000,980012,8c0022,7f0034,740043,61005e,49007e,3000a0,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600
5541737562,31,778800,836500,904100,9a2000,a50000,980012,8c0022,7f0034,740043,61005e,49007e,3000a0,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600
5544239812,31,768900,846400,8f4200,9b1f00,a40001,980011,8b0023,7f0033,730044,62005d,49007f,3100a0,1800c1,0000e1,0011d2,0022c0,0035b0,00469f,005890,006880,007b70,008c5e,009f4e,00af3c,00c12e,00d11c,00e40c,03eb00,0fda00,1cc700,27b700
5546747000,31,778800,836500,904100,9a2000,a50000,980012,8c0022,7f0034,740043,61005e,49007e,3000a0,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600
5549256187,31,768900,846400,8f4200,9b1f00,a40001,980011,8b0023,7f0033,730044,62005d,49007f,3100a0,1800c1,0000e1,0011d2,0022c0,0035b0,00469f,005890,006880,007b70,008c5e,009f4e,00af3c,00c12e,00d11c,00e40c,03eb00,0fda00,1cc700,27b700
5551752812,31,778800,836500,904100,9a2000,a50000,980012,8c0022,7f0034,740043,61005e,49007e,3000a0,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600
5554259937,31,768900,846400,8f4200,9b1f00,a40001,980011,8b0023,7f0033,730044,62005d,49007f,3100a0,1800c1,0000e1,0011d2,0022c0,0035b0,00469f,005890,006880,007b70,008c5e,009f4e,00af3c,00c12e,00d11c,00e40c,03eb00,0fda00,1cc700,27b700
5556767687,31,778800,836500,904100,9a2000,a50000,980012,8c0022,7f0034,740043,61005e,49007e,3000a0,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600
5559274812,31,778800,836500,904100,9a2000,a50000,980012,8c0022,7f0034,740043,61005e,49007e,3000a0,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600
5561778562,31,778800,836500,904100,9a2000,a50000,980012,8c0022,7f0034,740043,61005e,49007e,3000a0,1800c0,0000e2,0010d1,0023c1,0034b0,0047a0,005790,006980,007a6f,008d5f,009e4d,00b03d,00c02d,00d21d,00e30b,02ec00,0fd900,1bc800,28b600
5564280562,31,768900,846400,8f4200,9b1f00,a40001,980011,8b0023,7f0033,730044,62005d,49007f,3100a0,1800c1,0000e1,0011d2,0022c0,0035b0,00469f,005890,006880,007b70,008c5e,009f4e,00af3c,00c12e,00d11c,00e40c,03eb00,0fda00,1cc700,27b700
5566787687,31,798200,846100,913d00,9c1a00,a30003,960015,8a0025,7d0036,720046,5e0062,450083,2c00a5,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300
5569294812,31,788300,856000,903e00,9d1900,a20004,960014,890026,7e0035,710047,5e0061,450084,2d00a4,1500c5,0001e0,0014d0,0025be,0038ae,00489d,005a8f,006b7d,007e6d,008f5b,00a14c,00b03b,00c32b,00d419,00e709,05e800,10d800,1dc500,29b400
5571798562,31,798200,846100,913d00,9c1a00,a30003,960015,8a0025,7d0036,720046,5e0062,450083,2c00a5,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300
5574301687,31,788300,856000,903e00,9d1900,a20004,960014,890026,7e0035,710047,5e0061,450084,2d00a4,1500c5,0001e0,0014d0,0025be,0038ae,00489d,005a8f,006b7d,007e6d,008f5b,00a14c,00b03b,00c32b,00d419,00e709,05e800,10d800,1dc500,29b400
5576814875,31,798200,846100,913d00,9c1a00,a30003,960015,8a0025,7d0036,720046,5e0062,450083,2c00a5,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300
5579316562,31,798200,846100,913d00,9c1a00,a30003,960015,8a0025,7d0036,720046,5e0062,450083,2c00a5,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300
5581824062,31,798200,846100,913d00,9c1a00,a30003,960015,8a0025,7d0036,720046,5e0062,450083,2c00a5,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300
5584331750,31,788300,856000,903e00,9d1900,a20004,960014,890026,7e0035,710047,5e0061,450084,2d00a4,1500c5,0001e0,0014d0,0025be,0038ae,00489d,005a8f,006b7d,007e6d,008f5b,00a14c,00b03b,00c32b,00d419,00e709,05e800,10d800,1dc500,29b400
5586838937,31,798200,846100,913d00,9c1a00,a30003,960015,8a0025,7d0036,720046,5e0062,450083,2c00a5,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300
5589342625,31,788300,856000,903e00,9d1900,a20004,960014,890026,7e0035,710047,5e0061,450084,2d00a4,1500c5,0001e0,0014d0,0025be,0038ae,00489d,005a8f,006b7d,007e6d,008f5b,00a14c,00b03b,00c32b,00d419,00e709,05e800,10d800,1dc500,29b400
5591845875,31,798200,846100,913d00,9c1a00,a30003,960015,8a0025,7d0036,720046,5e0062,450083,2c00a5,1600c4,0002e0,0013cf,0026bf,0037ad,00499e,00598e,006c7e,007d6c,00905c,00a04b,00b13c,00c22a,00d51a,00e608,04e900,11d700,1dc600,2ab300
5594348125,31,788300,856000,903e00,9d1900,a20004,960014,890026,7e0035,710047,5e0061,450084,2d00a4,1500c5,0001e0,0014d0,0025be,0038ae,00489d,005a8f,006b7d,007e6d,008f5b,00a14c,00b03b,00c32b,00d419,00e709,05e800,10d800,1dc500,29b400
